material_id,formation_energy_per_atom,pretty_formula
mp-29260,-1.985945337,Ti(SeO3)2
mp-1190591,-0.63044533,Cd(AsO4)4
mp-18878,-1.880681332,LiFeAs2O7
mp-555716,-2.621509149,Tm2Ru2O7
mp-4596,-2.481437933,Sr2RuO4
mp-559824,-0.916251954,Au2Se3O10
mp-1191189,-1.803971714,Cd2Sb2O7
mp-1196047,-2.258921222,CsV2SbO8
mp-1196881,-2.088530462,Li2TeWO6
mp-9559,-2.998651916,Nd3IrO7
mp-18868,-2.119961366,RbFe(MoO4)2
mp-6492,-3.089417292,Ba2YSbO6
mp-28867,-2.089774298,Ba7Ir6O19
mp-641497,-2.153497007,KFeCo3(PO4)3
mp-5274,-3.800714316,ThTi2O6
mp-1192792,1.97807814,SrRuO3
mp-1019591,-3.877055395,Ce3ZrO8
mp-1078367,-1.614705996,InNi2SbO6
mp-558237,-2.501065721,NaZnPO4
mp-555318,-2.746953431,K2Zn(SiO3)2
mp-20951,-2.437062616,GdCoO3
mp-1194939,-2.446773818,Na12Mn3S6(O3F)8
mp-1191677,1.127103553,CoBr2(N3O)2
mp-24015,-1.43940396,Cd2H3ClO3
mp-1203837,-1.442755732,NiAg4(PO4)6
mp-566937,-1.966965608,TlCu2P2O7
mp-19046,-1.469614819,KMnO4
mp-1192859,-2.452348894,NaFePO4
mp-18833,-2.638760768,Sr3Cr2O8
mp-555253,-3.107778155,La5Ti2AgS5O7
mp-554060,-2.83596936,Na3Pr14(RuO6)6
mp-1199501,-1.784650263,Na12MnCu2H16(SO4)8
mp-504871,-2.353878212,SrV2CuO7
mp-4998,-2.374745098,Sr2IrO4
mp-704795,-2.464654755,U(WO4)2
mp-1195471,-3.215490836,K2Ta4O11
mp-1205336,-2.494128438,BaMnO3
mp-651279,-0.808357115,Co4Si(CO)14
mp-1198790,-2.962875147,Nb12WO33
mp-1192711,-1.601326313,KPtS2O9
mp-1204465,-2.462995331,Fe3P4PbO14
mp-20221,-1.390472122,CoTe(PbO3)2
mp-1180967,-2.554329792,KFePbOF6
mp-620364,-2.722561351,CaSmCuClO3
mp-13696,-2.291669304,EuCuO2
mp-634113,-1.733590954,Cd2H2SO6
mp-1199449,-1.826372011,Mn9(PbO5)4
mp-557890,-4.019878379,Er2Hf2O7
mp-559768,-3.793365709,La2Ti2O7
mp-759726,-2.699432383,Li2MnSiO4
mp-1196582,-1.847404047,K2U2Cr2O15F2
mp-863288,-1.212862953,Na3V5O23
mp-1198278,-1.26887479,Nb3N2Cl7O5
mp-16662,-3.487736779,Ba6Nd2Ti4O17
mp-17066,-3.015193258,Y2TeO6
mp-651997,-1.979071365,Fe3(GeO4)2
mp-1079032,-0.407070283,Ag2IO6
mp-1191148,-2.283137394,SrCu2(BO3)2
mp-1197365,-2.457889441,Fe7(SiO4)4
mp-29606,-1.684943574,Rb2Zn3O4
mp-18979,-2.660780546,TbFe3(BO3)4
mp-1201268,-2.289700043,CeV2IO9
mp-6779,-2.033260936,Ba2Pr(CuO2)4
mp-18251,-2.400763168,K2MnV2O7
mp-1192651,-2.119495805,BaFeO3
mp-1190475,-2.439713959,Lu2CoTe2(SO7)2
mp-26091,-2.557258261,LiVPO5
mp-8697,-3.446118704,ScBO3
mp-1195618,-2.38883047,Ag9P14(OF)28
mp-1190513,-1.166343253,FeH5CN(ClO)2
mp-541468,-2.35695199,MnP2PbO7
mp-560380,-2.536377128,Ba4Ho(RuO4)3
mp-505074,-1.628023227,VAs2H4O9
mp-3626,-3.663230366,SrZrO3
mp-622613,-0.045182959,Rb2FeC5N6O
mp-744418,-0.611647846,CoH16C4(NO)7
mp-1202200,-2.140444801,ScV(SeO4)2
mp-15902,-3.219508279,Li2Ca2Ta3O10
mp-559445,-1.988501707,VO2
mp-23134,-2.539035547,Mg2VBiO6
mp-21730,-1.734350535,Cu4P2O9
mp-1197457,-3.353731448,RbBaSc(SiO3)3
mp-5308,-3.524746278,LaTa3O9
mp-22432,-0.975053656,Ti4Cu2O
mp-1105628,-2.120905266,NaMn(GeO3)2
mp-19180,-1.925702597,VFeMoO7
mp-17849,0.448635609,Ho6Fe16O
mp-1178650,-0.521355123,ZnP2C4NO8
mp-24220,-1.743666634,Cs2FeH12(SO7)2
mp-557454,-2.119717193,BaV2(CuO4)2
mp-1204676,-3.690443912,BaLa2Ti3O10
mp-647265,-1.871997173,V2Bi7O15
mp-22283,-2.955812667,DyFeO3
mp-1178905,-2.063498552,V3O8
mp-554248,-2.825585459,KNaMn(Si2O5)2
mp-21644,-2.869249772,BaNb8O14
mp-705041,-0.734094963,Fe2P3C8N3(ClO2)4
mp-1194221,-3.382932332,La3Ta(ClO2)3
mp-1202365,-2.83246066,Na8Y3(SiO3)12
mp-22668,-2.661207712,YCoO3
mp-560083,-2.29037423,CaMn3O6
mp-562903,-0.597984901,CoH18C4N7O8
mp-706983,-1.936585039,K3HPtS2(ClO3)2
mp-555652,-2.22844629,K2Zn(SO4)2
mp-13745,-1.692656411,Na5FeO4
mp-1196467,-2.380427614,Rb2Cu3P4(O3F)4
mp-6070,0.067122197,AgCNO
mp-697994,-1.324202734,Cu3H4SO8
mp-1195124,-3.056050242,Ba5Zn2B4(O6F)2
mp-561288,-1.620669602,K3LiIrO4
mp-1192147,-2.626962599,Ba2MnGe2O7
mp-19063,-3.228533106,ErCrO3
mp-18759,-2.064789107,Mn3O4
mp-554393,-1.601433753,VCu2BiO6
mp-505270,-2.636536323,TiSO5
mp-572361,-2.905556303,Cs2Ti(PO4)2
mp-558248,-3.516605443,PrTa3O9
mp-696951,-2.281480975,Fe3H4(OF4)2
mp-15889,-2.721032228,Ba2LaIrO6
mp-3834,-3.648209105,BaZrO3
mp-1200446,-2.997462711,Ca2MnAl2Si4BO15
mp-18797,-2.899234536,Yb2V2O7
mp-505285,-2.358731644,K2CoSiO4
mp-22688,-1.091988213,CuSeO3
mp-1198289,-1.418496063,Mn5(AsO5)4
mp-559462,-1.265034331,CrHg3(PbO4)2
mp-7588,-1.837474309,CdGeO3
mp-1078984,-1.910899284,Ce2Fe2S2O3
mp-19219,-2.508336757,Li3VO4
mp-19505,-2.330507498,SrCr10O15
mp-1196465,-2.089934149,K2ZrS2(O5F)2
mp-1020615,-3.19361405,Y2SiP4O15
mp-672223,-1.506963489,Na2Zn2(TeO3)3
mp-1204953,-0.287610863,ZnP3C6(NO6)2
mp-19059,-2.534822884,Ca2FeWO6
mp-1196645,-1.372763985,Cd2SO6
mp-1197532,-0.872980563,Cd2H11C2NCl5O2
mp-561202,-0.850443989,K6NbAs3O
mp-17298,-3.115232267,SrTi4(PO4)6
mp-721082,-1.480810853,CrH10SNO10
mp-1195672,-3.027045758,Rb2U3MnO11
mp-704542,-0.718108638,GeW2C10(BrO5)2
mp-1196027,-1.751280427,Na2FeH8(SO6)2
mp-559155,-2.731250602,LiMg4V3O12
mp-773133,-2.436062811,K3CuB2P4H3O17
mp-540633,-2.40631963,RbNb(GeO3)3
mp-9117,-2.25327359,Sr2YTlCu2O7
mp-560517,-1.674768789,TiSCl6O
mp-1196710,-2.042187861,CsFe5(MoO4)7
mp-1195634,-2.583001191,CsNa2Mn3P4ClO14
mp-560776,-2.639010639,Sr3Cu3(PO4)4
mp-1198466,0.56734487,Cr(C7O2)3
mp-560476,-2.369501675,Rb3NaTiO4
mp-573422,-1.957199547,CsCr3O8
mp-753954,-1.296358922,CdCuH8(ClO)4
mp-24827,-2.636014046,KVBP2HO9
mp-1104704,0.04654232,Pt(I2O)2
mp-505247,-1.6466201,NaCo3As3(HO6)2
mp-1103868,-0.838379976,Zn(ReO6)2
mp-23799,-2.397132919,NaZnP2HO7
mp-554552,-2.187256091,Zn3P2H2O9
mp-554749,-2.242087244,P3IrO9
mp-1079577,0.566923114,Ni(ClO3)2
mp-557398,-1.922960828,CaFeSbAs2O7
mp-19378,-1.698485026,CrAgO2
mp-22516,-1.168251946,Na3Co(NO2)6
mp-559318,-2.174350097,UAg2(WO5)2
mp-1068577,-2.802872981,ZrPbO3
mp-6465,-3.09500718,NaTi(SiO3)2
mp-549776,-2.757561758,BaPrMn2O5
mp-705040,-0.697904693,Bi2W3(CO)15
mp-28425,-2.661764889,V3P4O15
mp-21973,-1.009935845,CeTl5Co2(NO2)12
mp-721365,-1.650301847,VH10SO10
mp-555656,-1.780404364,CuC2S2(OF)6
mp-698264,-1.587673205,CsVH12(C2O7)2
mp-650601,-3.101816021,K4Nb2Si8O23
mp-4930,-3.451101608,TiAl2O5
mp-604,-3.0284891,Nb2O5
mp-560126,-2.460722186,Fe4(P2O7)3
mp-1188812,-2.801330056,La2MnNiO6
mp-6109,-3.486824323,CaTiSiO5
mp-1103030,-1.383656087,Fe2ClO3
mp-3474,-2.432663534,LaCuO3
mp-20143,-3.021380776,La2NiO4
mp-559885,-1.504183697,Cr2AgBiO8
mp-1065190,-0.449912035,AgO
mp-18917,-1.797233475,Na7Fe3O8
mp-560736,-2.280849937,K3V3(BiO6)2
mp-6495,-3.291605847,BaEr2ZnO5
mp-559672,-1.751965936,KNiAsO4
mp-625830,-1.554736543,Zn(HO)2
mp-557562,-1.527914602,TiH8C4NO10
mp-744832,-2.014392595,V3HPb5O13
mp-1191764,0.857272451,CrN4Cl(O2F)2
mp-24217,-2.650533919,Sc2P3(HO3)3
mp-720741,-1.094242893,TiH14(OF)6
mp-1201833,-1.431413728,Fe6Pb(SO7)4
mp-553991,-2.560275875,Ti(GaO2)4
mp-1189405,-1.635279452,Ba2Gd2Co4O11
mp-622258,-2.250140189,RbV2SbO8
mp-10914,-1.102998826,K3Cu5O4
mp-23881,-1.633447537,Fe2P2H9NO11
mp-642811,-1.104723002,KCu2H2(SeO5)2
mp-1193859,-1.913730767,NaFeH4SO6F
mp-1196599,-1.22657414,CuH8N2(OF2)2
mp-1199045,-2.660098508,DyFe3(BO3)4
mp-1238930,-2.1227999,CoBP(HO3)2
mp-561458,-2.912585766,Na4Sc2(PO4)3
mp-707052,-0.5756365,CuH12Se(NO)4
mp-1192982,-2.547274336,Ba2CuP2O9
mp-1191889,-2.093106506,Eu2Pt2O7
mp-1197161,-0.86541996,W2Cl4O7
mp-19182,-3.031220289,Ba2CaWO6
mp-28318,-1.17963837,HgTeO3
mp-9837,-2.818697497,Ba4Nd4Zn3PtO15
mp-545522,-1.521033406,CoBiO3
mp-703589,-2.800305704,K4Ti2H2O5F8
mp-1196342,-1.523240094,Fe4P2N3O8F9
mp-22037,-0.790304973,Cu6PbO8
mp-18781,-1.652802109,CrCdO4
mp-759391,-0.661897097,Co2H21I7(N2O)3
mp-562239,-2.525350143,V2P2PbO10
mp-1203480,-2.601555793,Rb7DyFe6(P4O17)2
mp-1182187,-2.636736168,BaNdFe2O5
mp-505392,-2.829782168,Ba3V4O13
mp-1200994,-0.64139944,CoH8C2N4(ClO2)2
mp-27698,-3.978512473,Y6UO12
mp-1105229,-1.530657739,GaCuO2
mp-558909,-2.110219364,RbV3Cd3O11
mp-3378,-3.822132465,SrHfO3
mp-581446,-2.719502231,Ba8Re2(WO8)3
mp-1195268,-1.763321657,CoBi2SO7
mp-6691,-2.069110137,Ba2Dy(CuO2)4
mp-1195487,-1.858006531,Na4Cd3H2(C2O7)2
mp-26975,-2.653963894,Li9Cr3P8O29
mp-24196,-1.534678337,Tl2CuH12(SO7)2
mp-1179114,-3.045198465,ScO2
mp-1198811,-0.22235142,CaHgC4S4N4O3
mp-746371,-1.732192045,KCo2As2HO8
mp-18984,-2.688784394,Na2ZrNi(P2O7)2
mp-22474,-1.477435046,Na(CoO2)2
mp-20337,-2.852447105,ZrPbO3
mp-772676,-2.899493306,Sr2WO5
mp-1203192,-1.508769312,Ga2CuSe3O10
mp-1203755,-1.094103783,Cs11Fe10S16O
mp-8188,-3.105972115,KScO2
mp-542567,-1.84837585,Rb2Cd3H6S3O16
mp-1194729,-2.626410629,RbAlCu(PO4)2
mp-2882,-2.584362258,Y2Cu2O5
mp-27221,-3.948740066,Ca2Hf7O16
mp-5472,-2.473814613,Nb2Cd2O7
mp-602355,-1.565744446,Cr3HO8
mp-1198646,-2.525118353,Cs4BaV6O18
mp-9309,-3.02478952,CsTa(BO3)2
mp-1201227,-0.353468668,H24AuC16S2N3O4
mp-30003,-1.434217603,AuSO4
mp-5363,-1.066499622,Hg2TeO5
mp-1197269,-0.613944181,HgNO3
mp-696853,-2.503420935,CaZnSiH2O5
mp-1196083,-0.211418339,KH2AuC4N4O
mp-558509,-3.119332494,BaVSi2O7
mp-650929,-3.349358715,Na2Ti9O19
mp-866339,-2.45085738,Cd(PO3)2
mp-22487,-2.752767017,EuScO3
mp-722378,-1.889472263,CaZnP2H5O8
mp-557537,-0.765320341,Zn4P6N12O
mp-1197884,-1.708759238,VH17C4S4(O5F3)4
mp-1200210,-2.323358183,BaV2SeO8
mp-4307,-1.985038075,BaIrO3
mp-554669,-3.180922269,Ba3Ta2CdO9
mp-1203404,-0.983705717,Ag2Mo(I2O7)2
mp-1193732,-1.445351114,Te2PdPb2(ClO3)2
mp-662600,-2.482523749,La20Ti11(S22O3)2
mp-8790,-2.293557667,Ba2CuO3
mp-18840,-2.479229868,BaMnO3
mp-652282,-2.247499877,P(W3O10)2
mp-1079570,-1.823729434,CeFeAsO
mp-555735,-2.087787499,CaIrO3
mp-560059,-1.814033557,KVH6SO9
mp-18967,-2.531475051,Ba2CoMoO6
mp-581330,-3.166424615,CsCa2Nb3O10
mp-17901,-1.507860521,MnSe2O5
mp-1077403,0.010450446,SrCoO
mp-543041,-1.5893144,FeAs(H2O3)2
mp-560652,-2.432094152,YSbMo2O9
mp-19374,-1.312333768,K2SrNi(NO2)6
mp-561382,-1.99046583,NbBi4BrO8
mp-556158,-1.92205595,RbMn6As7O24
mp-20210,-0.827607479,Ag2PbO2
mp-743906,-3.024882157,La5MnRe3O16
mp-744823,-1.571636854,CsMnH24(SO10)2
mp-744801,-1.601794109,RbVH24(SO10)2
mp-27377,-3.275482557,K4Zr5O12
mp-561361,-1.628360121,Hg2Mo2O7
mp-1194493,-0.810289286,PtS2NO9
mp-863376,-1.445573679,Na9Cr2(H9O7)3
mp-9535,-2.699594339,Al6Cd4TeO12
mp-783905,-2.430256284,NaV2O4
mp-9755,-3.068993796,HfGeO4
mp-8810,-2.737558255,SrZn2(PO4)2
mp-616471,-2.861768026,Ba2Eu2Ti2Cu2O11
mp-19467,-2.258912318,AgMo3P3O16
mp-1095520,-1.147488469,KPd2O3
mp-18989,-3.196411376,LaVO4
mp-6068,-2.858322738,Sr2TbRuO6
mp-1478,-0.810866173,Cu4O3
mp-18835,-2.708514627,VPO4
mp-1194599,-2.695740626,KTaV2O8
mp-18998,-2.596486589,Sr4Mn3O10
mp-1204225,-2.083758422,CoAs3OF18
mp-558822,-2.450310579,Na2Fe3(PO4)3
mp-1178989,-0.813681359,TlNiO3
mp-549580,-1.205424795,Sr2Cu3(IO2)2
mp-18892,-2.784817413,KBaVO4
mp-1195428,-1.925204834,SrV2(H4O5)2
mp-698293,-1.402320489,VPH6C2N3O7
mp-559348,-3.343818806,BaZr(BO3)2
mp-6135,-2.682676382,Ba2PrIrO6
mp-510487,-1.736618839,CeMnSbO
mp-626270,-1.784059117,MnHO2
mp-24105,-1.360524941,Co(HO)2
mp-743541,-1.486695809,MnPH5CO4
mp-1195871,-1.744354934,VH6SO8
mp-559339,-2.060023645,Sr8Tl3Cr(CuO5)4
mp-554207,-2.069235659,TaBi4BrO8
mp-554900,-1.954227643,KMnO2
mp-27985,-3.473913474,YClO
mp-554673,-2.660407599,KZnB(PO4)2
mp-18795,-1.933378089,Mn3TeO6
mp-560544,-2.191596395,Ba3Zn5In2O11
mp-17224,-2.225617271,Cu(PO3)2
mp-617266,-2.71467511,SrNb4O6
mp-18873,-1.828543804,Rb2NaMnO4
mp-721193,-0.908407918,H2Ru4(CO)13
mp-683950,-1.874116561,Ca10Pr4Cu24O41
mp-652793,-0.727224918,Fe2Co4Ge2(CO)21
mp-699908,-2.548925221,Mn3(PO4)2
mp-1079800,-1.910262102,La2Co2Se2O3
mp-554357,-0.78306592,Ag4TeO5
mp-18229,-3.493546773,CaTa2O6
mp-19484,-2.922515029,BaCaV2O7
mp-18952,-2.818861014,Ca4Mn2O7
mp-722280,-1.378637784,LiCuH4Cl3O2
mp-554600,-2.631852501,Cr(PO3)3
mp-1104583,0.196883918,PtS2(NO2)4
mp-866480,-1.595010301,CoMoH2SeO7
mp-1195841,-1.626380482,VPb2Se3O10
mp-23844,-1.384411048,HgHOF
mp-30286,-0.929146282,Hg2SeO3
mp-1192345,-1.851358884,AgBi(WO4)2
mp-19132,-1.644648358,HgWO4
mp-555778,-1.792135142,Fe12PbO19
mp-23566,-2.596178574,Mn3B7IO13
mp-1192534,-2.17086497,MgVAgO4
mp-4709,-3.515646723,PrNbO4
mp-510529,-2.830442127,LiCr(SiO3)2
mp-735568,-1.841054048,Na4Co3P4(H3O4)6
mp-1197411,-1.143435663,CoH20PtC4(NO3)4
mp-561520,-2.646147385,Cr3B7ClO13
mp-707310,-2.073179346,K2Zn3P4(HO3)4
mp-549671,-1.86362842,KLiMnO2
mp-3463,-3.35610815,CaTi2O4
mp-21861,-1.110539985,Cu3TeO6
mp-1198664,-2.768118168,Cs3CaFe(P2O7)2
mp-545399,-1.007267068,NaNiIO6
mp-746672,-2.093651994,NiP2H2O7
mp-21635,-2.416823246,CeMn2(GeO3)4
mp-22103,-3.043795901,DyMnO3
mp-24555,-2.180297255,MnTl2H2OF5
mp-560157,-2.670235903,LiMgVO4
mp-549720,-1.436197803,NbI2O
mp-555331,-2.310918059,KGdPdO3
mp-549728,-2.056814656,DyZnPO
mp-643547,-1.753478368,CoH2SO5
mp-554163,-1.026650977,Cu5Se2(ClO4)2
mp-1189182,-2.267000835,LaMn7O12
mp-696651,-3.074656995,K3NbHOF7
mp-1192537,-2.754733169,Nb2PbO6
mp-22074,-3.675167641,CeTaO4
mp-504697,-1.898687727,Mn2BiO5
mp-14142,-2.80187569,TiZnO3
mp-19328,-2.105014712,NaWO3
mp-1198412,-0.628349681,SmFeH8C6(N3O2)2
mp-8275,-1.857208681,CdGeO3
mp-1192405,-1.767787924,HgP2(PdO4)2
mp-1196946,-1.606984392,Zn2AsO5
mp-698050,-2.969893265,La5CoRe3O16
mp-757858,-1.964390579,V3Zn7H3SO19
mp-560873,-3.055288326,Pr3Nb(Cl3O2)2
mp-552176,-3.364268984,Ba2PrNbO6
mp-1202031,-1.649192462,CsMnH4Cl3O2
mp-554043,-3.240151426,KCa9Mn(PO4)7
mp-556724,-3.449986903,Ti7O13
mp-20687,-2.912846522,Sr2LuRuO6
mp-1202862,-0.399701777,CoS3N3O2
mp-19496,-2.247898842,KV2SbO8
mp-616166,-2.25157029,Ba2Ho(CuO2)3
mp-27323,-2.278877541,BaMn2O3
mp-1080575,-3.665633338,SrZrO3
mp-1196620,-3.305592988,SrLa2WO7
mp-19120,-2.203609643,MgCrO4
mp-1195238,-0.630765456,CuPb2I3O2
mp-1203346,-2.258866085,PW5O17
mp-698100,-1.351752746,VH5Se2NO7
mp-1106201,-2.136618252,MnGeO3
mp-1006372,-1.481597778,AgSO4
mp-638252,-2.251410206,Cs2Cu3(P2O7)2
mp-1191704,-3.049187551,NaZrSi2O7
mp-3315,-1.524038861,CaPd3O4
mp-755572,-3.139644678,EuNbO3
mp-17268,-3.046654939,Lu2Cu(B2O5)2
mp-5207,-2.985061497,Sc(PO3)3
mp-510080,-1.773884892,Fe2O3
mp-972937,-1.872218454,ScAlCO
mp-1104584,-1.979636437,KMn2(MoO5)2
mp-1196756,-2.408276419,NbSi4O13
mp-1181966,0.168542457,CdIO9
mp-642625,-0.681492912,Hg12SbBr(ClO3)2
mp-558489,-3.925301722,Ca6Hf19O44
mp-17021,-2.502031928,TlCrP2O7
mp-1202810,-3.011125067,Ca2VP3O11
mp-1203197,-1.200194059,FeH7C3NO6
mp-1197421,-1.121676109,K2Ru(NO2)5
mp-554048,-0.975100674,NaAg(NO2)2
mp-1191894,-0.900669504,CdNO4
mp-560021,-1.7856869,AuS3(O3F)3
mp-4409,-1.063459266,Cu(RhO2)2
mp-5794,-2.185731776,Zn(GaO2)2
mp-1204296,-2.72966547,BaMn3(PO4)3
mp-1095283,-1.769434214,PAuO4
mp-18785,-2.279031508,CrWO4
mp-32493,-1.615868023,V(HO)2
mp-556459,-2.506039059,VPO5
mp-1202955,-1.811820845,MnBiO3
mp-14026,-3.495106428,Ca2Ta2O7
mp-865272,-2.005646227,Tl2CoP4(HO2)8
mp-17863,-2.701800409,Mn2Si(P2O7)2
mp-1194534,-2.93845902,La3VH3O8
mp-1104205,-2.348518261,BaErFe4O7
mp-643412,-1.502437067,MnH2SeO5
mp-558595,-2.50544914,Ba6Ru3(ClO6)2
mp-6748,-3.207152152,Cs2Ti(Si2O5)3
mp-555100,-2.528805351,NbBiO4
mp-1190183,-3.213758889,Li2CaTa2O7
mp-24267,-1.757062637,ZnP4H16(NO8)2
mp-18808,-3.122341867,LuMnO3
mp-554066,-2.681086934,Ba3Lu2Zn5O11
mp-5813,-2.269236025,TaNO
mp-19197,-2.760373017,Ba3CrO5
mp-555154,-1.636509286,K3VCO8
mp-561944,-1.603453046,Ba(RuO2)6
mp-554852,-2.196368755,Y2Te5O13
mp-554320,-1.915185687,P2Pd2O7
mp-1178150,-1.679569304,KCu2H2(SO5)2
mp-554722,-3.570377473,Y3GaO6
mp-645953,-1.616466684,Fe5Te6(ClO9)2
mp-618423,-0.994257826,PtC2(ClO)2
mp-32525,-2.65433443,Li2V(PO4)2
mp-557235,-2.704934397,Na3VB6O13
mp-1198513,-2.390233304,Pr2Nb2S7O30
mp-19510,-2.488303555,V2Cd(PO5)2
mp-4471,-3.678797977,ScAlO3
mp-27418,-1.129008314,KAuO2
mp-31417,-3.756198636,Nd3TaO7
mp-975646,-1.821758794,PrZnSbO
mp-556428,-2.441292594,Ba3Fe2Br2O5
mp-1086672,-0.855545879,MnO3
mp-554634,-2.275887988,SrMn5(SO4)6
mp-1199037,-2.817416684,NaNbO3
mp-1197464,-1.437373089,Ag2Te4MoO12
mp-554838,-1.732716446,Rb2Cr2Cd(H2O5)2
mp-18168,-2.235592551,TlZnPO4
mp-703531,-2.002461867,CuSiH8(O2F3)2
mp-556659,-3.347574552,La3TiCl5O4
mp-24053,-0.810965519,AgH2ClO5
mp-19406,-3.201139817,La2MgMnO6
mp-1202362,-3.357405762,Yb4Ta25O68
mp-18215,-2.66962376,SrFe3(P2O7)2
mp-22330,-2.016516931,TlVO3
mp-757256,-1.183685049,ZnH4(IO4)2
mp-3771,-3.378916622,MgTiO3
mp-1104925,-1.447497078,KAlCr2O10
mp-27198,-1.094498727,Cd(NO3)2
mp-703398,-1.168541376,CuH20Se2(NO7)2
mp-1198691,-1.439309655,Rb(WO4)8
mp-510421,-1.526178955,CrO3
mp-30123,-0.930376707,Hg2SeO5
mp-554801,-3.371162519,Ca3Nb4(O6F)2
mp-20032,-2.120515395,VPbO3
mp-19167,-1.196252529,Rb2NiO2
mp-10798,-1.051129348,HgSeO3
mp-542292,-1.740565318,Mn3AgAs3(HO6)2
mp-1104326,-0.306658574,HoVO4
mp-603609,-1.440641568,AlH20Ru(Cl3O5)2
mp-3199,-1.139340094,CuSe2O5
mp-1191085,-2.653408388,LiY(WO4)2
mp-23335,-2.496601982,Ti3(BiO3)4
mp-23809,-2.892922455,RbScBP2HO9
mp-558696,-1.247918041,CuTeO3
mp-554906,-2.140727453,Zn2BiPO6
mp-542844,-2.234611699,V2O5
mp-566960,-1.625804607,PdC2S2(O4F)2
mp-721924,-2.580073916,CaFe3Si2HO9
mp-1079292,-0.994283775,CuPb2(ClO2)2
mp-21145,-2.419383265,SrFeO2
mp-510488,-1.741539463,SmMnSbO
mp-10520,-3.425968079,LiNdTiO4
mp-1200359,-1.37664554,Na12(CuO2)7
mp-1079825,-2.97897657,CaTi2O6
mp-1078277,-1.964329599,Mn2FeWO6
mp-558566,-3.503096626,Ba5Er2ZrAl2O13
mp-11905,-2.726494127,LiNd2IrO6
mp-743814,-1.624365287,FeP2H2O9
mp-19033,-2.173331239,WO3
mp-554687,-2.467815925,Ba6Na2As2Ru2O17
mp-23593,-2.237734436,Sr3Co2Cl2O5
mp-6891,-1.918066926,Sb2RuC6(OF2)6
mp-1181809,-0.835309819,Cr2N2O7
mp-1194642,-1.520525027,FeH4C3O8
mp-558066,-2.705823394,NaCaVO4
mp-21466,-2.511747457,Ca2RuO4
mp-505595,-1.744323651,Fe3O4
mp-19122,-3.110938751,BaSr2Mn2(Si2O7)2
mp-22184,-3.40551112,Ba2SmNbO6
mp-1181173,-0.954261195,K4Ag2Sn3S9O2
mp-776014,-1.748434206,KV5Co(H8O11)2
mp-504867,-2.274863801,Sr3CuIrO6
mp-1096866,-0.493171478,CdO2
mp-1199950,-1.011195784,Na2Ni(PO5)4
mp-740740,-1.659812861,Na2ZnP(H5O4)3
mp-1198996,-2.859675421,K3Li2Nb5O15
mp-27227,-0.815195077,LiAg3O2
mp-28186,-1.578052007,Na2MnO4
mp-554044,-1.460153814,K2NiH12(C2O7)2
mp-10316,-1.845177722,CeCdAsO
mp-22660,-1.404288871,InAgO2
mp-510248,-2.768388452,BaGd2Mn2O7
mp-1189828,-1.476020305,YCu6ClO8
mp-561891,2.176984531,AgCNO
mp-30154,-1.39446498,Fe2Mo4O7
mp-560040,-3.308248906,Ca2Nb2O7
mp-559765,-1.540161896,KHg2S(ClO)3
mp-1194334,-1.769908394,BaCr2PO11
mp-680388,-1.373578682,ZnCuTeCl2O3
mp-624691,-1.739772519,VAgO3
mp-17059,-2.993470861,K3Nb3Si2O13
mp-558631,-2.553942628,Mn3(PO4)2
mp-14964,-3.727031724,Pr3TaO7
mp-1079901,-2.703686737,Ba2CrMoO6
mp-15983,-3.131181391,Ba2NaNb5O15
mp-26963,-2.6740722,LiVPO5
mp-743538,-1.609767292,CrH18(O3F)3
mp-1204887,-2.862462204,K2HfO2F5
mp-554098,-0.919256934,Ti6O
mp-1198362,-1.322715773,Tl2NiH12(SeO7)2
mp-555515,-0.809631468,CuAg4TeO6
mp-6394,-2.569114315,RbTiAsO5
mp-4387,-3.671425518,SrZrO3
mp-1192188,-2.679177704,KHo(WO4)2
mp-562172,-0.889517193,CoAg(NO3)3
mp-558855,-1.692163688,Cr8O21
mp-605120,-0.668355405,CuH10SO9
mp-1019725,-2.925940456,CsY(PO3)4
mp-755652,-3.874504262,Dy3TaO7
mp-18902,-2.33273473,Li2WO4
mp-720863,-1.162993488,CoH19S3N5O11
mp-697926,-1.555592616,LiCd2HSe2O7
mp-1106155,-2.668076389,Ca2MnReO6
mp-720324,-0.478737308,NiH12S2O9
mp-30194,-1.240057243,Rb3CoO2
mp-510608,-1.515694729,ZnCuAsHO5
mp-14865,-3.314647367,Sr4Al6WO16
mp-555160,-2.431529345,CsYSeCl2O3
mp-6491,-2.560679993,Na2ZnP2O7
mp-1188871,-2.447779986,Pr2Cu2O5
mp-9746,-2.368755576,Ba3NaIrO6
mp-695967,-1.631659995,Ag3P6H12N3O19
mp-1202623,-3.690862741,BaLa2Ti3O10
mp-542807,-1.061250644,Cu2Te2Br2O5
mp-7094,-1.720215536,ReAgO4
mp-13335,-2.450714628,Cd(BO2)2
mp-504747,-1.662933998,V2Cu3O8
mp-562327,-1.317484857,Co5Te4Cl4O11
mp-565843,-2.854078944,BaCu(SiO3)2
mp-560934,-2.446800392,Na2Zn5(PO4)4
mp-1196448,-1.35516202,VS2NO9
mp-1191267,-0.499594087,AgClO4
mp-3742,-1.919386011,SrFe12O19
mp-7181,-3.365669453,CsSr2Ta3O10
mp-1194948,-2.270949047,Ba2Cu2Te2P2O13
mp-19177,-2.062564552,CrO2
